sa2_code,indicator_key,source_id,role
210051247,green_space_per_resident,vpa-open-space-snapshot,numerator
210051247,green_space_per_resident,abs-erp-2024-25,denominator
210051247,green_space_per_resident,abs-sa2-2021,boundary
210051248,rent_weekly,abs-census-2021-g02,raw_measure
210051248,rent_weekly,abs-sa2-2021,boundary
210051248,population_growth,abs-erp-2024-25,endpoints
210051248,population_growth,abs-sa2-2021,boundary
210051248,transport_access,dtp-ptal-snapshot,raw_measure
210051248,transport_access,abs-sa2-2021,boundary
210051248,green_space_per_resident,vpa-open-space-snapshot,numerator
210051248,green_space_per_resident,abs-erp-2024-25,denominator
210051248,green_space_per_resident,abs-sa2-2021,boundary
210051250,rent_weekly,abs-census-2021-g02,raw_measure
210051250,rent_weekly,abs-sa2-2021,boundary
210051250,population_growth,abs-erp-2024-25,endpoints
210051250,population_growth,abs-sa2-2021,boundary
210051250,transport_access,dtp-ptal-snapshot,raw_measure
210051250,transport_access,abs-sa2-2021,boundary
210051250,green_space_per_resident,vpa-open-space-snapshot,numerator
210051250,green_space_per_resident,abs-erp-2024-25,denominator
210051250,green_space_per_resident,abs-sa2-2021,boundary
210051441,rent_weekly,abs-census-2021-g02,raw_measure
210051441,rent_weekly,abs-sa2-2021,boundary
210051441,population_growth,abs-erp-2024-25,endpoints
210051441,population_growth,abs-sa2-2021,boundary
210051441,transport_access,dtp-ptal-snapshot,raw_measure
210051441,transport_access,abs-sa2-2021,boundary
210051441,green_space_per_resident,vpa-open-space-snapshot,numerator
210051441,green_space_per_resident,abs-erp-2024-25,denominator
210051441,green_space_per_resident,abs-sa2-2021,boundary
210051442,rent_weekly,abs-census-2021-g02,raw_measure
210051442,rent_weekly,abs-sa2-2021,boundary
210051442,population_growth,abs-erp-2024-25,endpoints
210051442,population_growth,abs-sa2-2021,boundary
210051442,transport_access,dtp-ptal-snapshot,raw_measure
210051442,transport_access,abs-sa2-2021,boundary
210051442,green_space_per_resident,vpa-open-space-snapshot,numerator
210051442,green_space_per_resident,abs-erp-2024-25,denominator
210051442,green_space_per_resident,abs-sa2-2021,boundary
210051443,rent_weekly,abs-census-2021-g02,raw_measure
210051443,rent_weekly,abs-sa2-2021,boundary
210051443,population_growth,abs-erp-2024-25,endpoints
210051443,population_growth,abs-sa2-2021,boundary
210051443,transport_access,dtp-ptal-snapshot,raw_measure
210051443,transport_access,abs-sa2-2021,boundary
210051443,green_space_per_resident,vpa-open-space-snapshot,numerator
210051443,green_space_per_resident,abs-erp-2024-25,denominator
210051443,green_space_per_resident,abs-sa2-2021,boundary
210051445,rent_weekly,abs-census-2021-g02,raw_measure
210051445,rent_weekly,abs-sa2-2021,boundary
210051445,population_growth,abs-erp-2024-25,endpoints
210051445,population_growth,abs-sa2-2021,boundary
210051445,transport_access,dtp-ptal-snapshot,raw_measure
210051445,transport_access,abs-sa2-2021,boundary
210051445,green_space_per_resident,vpa-open-space-snapshot,numerator
210051445,green_space_per_resident,abs-erp-2024-25,denominator
210051445,green_space_per_resident,abs-sa2-2021,boundary
210051542,rent_weekly,abs-census-2021-g02,raw_measure
210051542,rent_weekly,abs-sa2-2021,boundary
210051542,population_growth,abs-erp-2024-25,endpoints
210051542,population_growth,abs-sa2-2021,boundary
210051542,transport_access,dtp-ptal-snapshot,raw_measure
210051542,transport_access,abs-sa2-2021,boundary
210051542,green_space_per_resident,vpa-open-space-snapshot,numerator
210051542,green_space_per_resident,abs-erp-2024-25,denominator
210051542,green_space_per_resident,abs-sa2-2021,boundary
210051543,rent_weekly,abs-census-2021-g02,raw_measure
210051543,rent_weekly,abs-sa2-2021,boundary
210051543,population_growth,abs-erp-2024-25,endpoints
210051543,population_growth,abs-sa2-2021,boundary
210051543,transport_access,dtp-ptal-snapshot,raw_measure
210051543,transport_access,abs-sa2-2021,boundary
210051543,green_space_per_resident,vpa-open-space-snapshot,numerator
210051543,green_space_per_resident,abs-erp-2024-25,denominator
210051543,green_space_per_resident,abs-sa2-2021,boundary
210051544,rent_weekly,abs-census-2021-g02,raw_measure
210051544,rent_weekly,abs-sa2-2021,boundary
210051544,population_growth,abs-erp-2024-25,endpoints
210051544,population_growth,abs-sa2-2021,boundary
210051544,transport_access,dtp-ptal-snapshot,raw_measure
210051544,transport_access,abs-sa2-2021,boundary
210051544,green_space_per_resident,vpa-open-space-snapshot,numerator
210051544,green_space_per_resident,abs-erp-2024-25,denominator
210051544,green_space_per_resident,abs-sa2-2021,boundary
210051545,rent_weekly,abs-census-2021-g02,raw_measure
210051545,rent_weekly,abs-sa2-2021,boundary
210051545,population_growth,abs-erp-2024-25,endpoints
210051545,population_growth,abs-sa2-2021,boundary
210051545,transport_access,dtp-ptal-snapshot,raw_measure
210051545,transport_access,abs-sa2-2021,boundary
210051545,green_space_per_resident,vpa-open-space-snapshot,numerator
210051545,green_space_per_resident,abs-erp-2024-25,denominator
210051545,green_space_per_resident,abs-sa2-2021,boundary
211011251,rent_weekly,abs-census-2021-g02,raw_measure
211011251,rent_weekly,abs-sa2-2021,boundary
211011251,population_growth,abs-erp-2024-25,endpoints
211011251,population_growth,abs-sa2-2021,boundary
211011251,transport_access,dtp-ptal-snapshot,raw_measure
211011251,transport_access,abs-sa2-2021,boundary
211011251,green_space_per_resident,vpa-open-space-snapshot,numerator
211011251,green_space_per_resident,abs-erp-2024-25,denominator
211011251,green_space_per_resident,abs-sa2-2021,boundary
211011254,rent_weekly,abs-census-2021-g02,raw_measure
211011254,rent_weekly,abs-sa2-2021,boundary
211011254,population_growth,abs-erp-2024-25,endpoints
211011254,population_growth,abs-sa2-2021,boundary
211011254,transport_access,dtp-ptal-snapshot,raw_measure
211011254,transport_access,abs-sa2-2021,boundary
211011254,green_space_per_resident,vpa-open-space-snapshot,numerator
211011254,green_space_per_resident,abs-erp-2024-25,denominator
211011254,green_space_per_resident,abs-sa2-2021,boundary
211011255,rent_weekly,abs-census-2021-g02,raw_measure
211011255,rent_weekly,abs-sa2-2021,boundary
211011255,population_growth,abs-erp-2024-25,endpoints
211011255,population_growth,abs-sa2-2021,boundary
211011255,transport_access,dtp-ptal-snapshot,raw_measure
211011255,transport_access,abs-sa2-2021,boundary
211011255,green_space_per_resident,vpa-open-space-snapshot,numerator
211011255,green_space_per_resident,abs-erp-2024-25,denominator
211011255,green_space_per_resident,abs-sa2-2021,boundary
211011256,rent_weekly,abs-census-2021-g02,raw_measure
211011256,rent_weekly,abs-sa2-2021,boundary
211011256,population_growth,abs-erp-2024-25,endpoints
211011256,population_growth,abs-sa2-2021,boundary
211011256,transport_access,dtp-ptal-snapshot,raw_measure
211011256,transport_access,abs-sa2-2021,boundary
211011256,green_space_per_resident,vpa-open-space-snapshot,numerator
211011256,green_space_per_resident,abs-erp-2024-25,denominator
211011256,green_space_per_resident,abs-sa2-2021,boundary
211011257,rent_weekly,abs-census-2021-g02,raw_measure
211011257,rent_weekly,abs-sa2-2021,boundary
211011257,population_growth,abs-erp-2024-25,endpoints
211011257,population_growth,abs-sa2-2021,boundary
211011257,transport_access,dtp-ptal-snapshot,raw_measure
211011257,transport_access,abs-sa2-2021,boundary
211011257,green_space_per_resident,vpa-open-space-snapshot,numerator
211011257,green_space_per_resident,abs-erp-2024-25,denominator
211011257,green_space_per_resident,abs-sa2-2021,boundary
211011258,rent_weekly,abs-census-2021-g02,raw_measure
211011258,rent_weekly,abs-sa2-2021,boundary
211011258,population_growth,abs-erp-2024-25,endpoints
211011258,population_growth,abs-sa2-2021,boundary
211011258,transport_access,dtp-ptal-snapshot,raw_measure
211011258,transport_access,abs-sa2-2021,boundary
211011258,green_space_per_resident,vpa-open-space-snapshot,numerator
211011258,green_space_per_resident,abs-erp-2024-25,denominator
211011258,green_space_per_resident,abs-sa2-2021,boundary
211011259,rent_weekly,abs-census-2021-g02,raw_measure
211011259,rent_weekly,abs-sa2-2021,boundary
211011259,population_growth,abs-erp-2024-25,endpoints
211011259,population_growth,abs-sa2-2021,boundary
211011259,transport_access,dtp-ptal-snapshot,raw_measure
211011259,transport_access,abs-sa2-2021,boundary
211011259,green_space_per_resident,vpa-open-space-snapshot,numerator
211011259,green_space_per_resident,abs-erp-2024-25,denominator
211011259,green_space_per_resident,abs-sa2-2021,boundary
211011260,rent_weekly,abs-census-2021-g02,raw_measure
211011260,rent_weekly,abs-sa2-2021,boundary
211011260,population_growth,abs-erp-2024-25,endpoints
211011260,population_growth,abs-sa2-2021,boundary
211011260,transport_access,dtp-ptal-snapshot,raw_measure
211011260,transport_access,abs-sa2-2021,boundary
211011260,green_space_per_resident,vpa-open-space-snapshot,numerator
211011260,green_space_per_resident,abs-erp-2024-25,denominator
211011260,green_space_per_resident,abs-sa2-2021,boundary
211011446,rent_weekly,abs-census-2021-g02,raw_measure
211011446,rent_weekly,abs-sa2-2021,boundary
211011446,population_growth,abs-erp-2024-25,endpoints
211011446,population_growth,abs-sa2-2021,boundary
211011446,transport_access,dtp-ptal-snapshot,raw_measure
211011446,transport_access,abs-sa2-2021,boundary
211011446,green_space_per_resident,vpa-open-space-snapshot,numerator
211011446,green_space_per_resident,abs-erp-2024-25,denominator
211011446,green_space_per_resident,abs-sa2-2021,boundary
211011447,rent_weekly,abs-census-2021-g02,raw_measure
211011447,rent_weekly,abs-sa2-2021,boundary
211011447,population_growth,abs-erp-2024-25,endpoints
211011447,population_growth,abs-sa2-2021,boundary
211011447,transport_access,dtp-ptal-snapshot,raw_measure
211011447,transport_access,abs-sa2-2021,boundary
211011447,green_space_per_resident,vpa-open-space-snapshot,numerator
211011447,green_space_per_resident,abs-erp-2024-25,denominator
211011447,green_space_per_resident,abs-sa2-2021,boundary
211011448,rent_weekly,abs-census-2021-g02,raw_measure
211011448,rent_weekly,abs-sa2-2021,boundary
211011448,population_growth,abs-erp-2024-25,endpoints
211011448,population_growth,abs-sa2-2021,boundary
211011448,transport_access,dtp-ptal-snapshot,raw_measure
211011448,transport_access,abs-sa2-2021,boundary
211011448,green_space_per_resident,vpa-open-space-snapshot,numerator
211011448,green_space_per_resident,abs-erp-2024-25,denominator
211011448,green_space_per_resident,abs-sa2-2021,boundary
211011449,rent_weekly,abs-census-2021-g02,raw_measure
211011449,rent_weekly,abs-sa2-2021,boundary
211011449,population_growth,abs-erp-2024-25,endpoints
211011449,population_growth,abs-sa2-2021,boundary
211011449,transport_access,dtp-ptal-snapshot,raw_measure
211011449,transport_access,abs-sa2-2021,boundary
211011449,green_space_per_resident,vpa-open-space-snapshot,numerator
211011449,green_space_per_resident,abs-erp-2024-25,denominator
211011449,green_space_per_resident,abs-sa2-2021,boundary
211021261,rent_weekly,abs-census-2021-g02,raw_measure
211021261,rent_weekly,abs-sa2-2021,boundary
211021261,population_growth,abs-erp-2024-25,endpoints
211021261,population_growth,abs-sa2-2021,boundary
211021261,transport_access,dtp-ptal-snapshot,raw_measure
211021261,transport_access,abs-sa2-2021,boundary
211021261,green_space_per_resident,vpa-open-space-snapshot,numerator
211021261,green_space_per_resident,abs-erp-2024-25,denominator
211021261,green_space_per_resident,abs-sa2-2021,boundary
211021262,rent_weekly,abs-census-2021-g02,raw_measure
211021262,rent_weekly,abs-sa2-2021,boundary
211021262,population_growth,abs-erp-2024-25,endpoints
211021262,population_growth,abs-sa2-2021,boundary
211021262,transport_access,dtp-ptal-snapshot,raw_measure
211021262,transport_access,abs-sa2-2021,boundary
211021262,green_space_per_resident,vpa-open-space-snapshot,numerator
211021262,green_space_per_resident,abs-erp-2024-25,denominator
211021262,green_space_per_resident,abs-sa2-2021,boundary
211031263,rent_weekly,abs-census-2021-g02,raw_measure
211031263,rent_weekly,abs-sa2-2021,boundary
211031263,population_growth,abs-erp-2024-25,endpoints
211031263,population_growth,abs-sa2-2021,boundary
211031263,transport_access,dtp-ptal-snapshot,raw_measure
211031263,transport_access,abs-sa2-2021,boundary
211031263,green_space_per_resident,vpa-open-space-snapshot,numerator
211031263,green_space_per_resident,abs-erp-2024-25,denominator
211031263,green_space_per_resident,abs-sa2-2021,boundary
211031265,rent_weekly,abs-census-2021-g02,raw_measure
211031265,rent_weekly,abs-sa2-2021,boundary
211031265,population_growth,abs-erp-2024-25,endpoints
211031265,population_growth,abs-sa2-2021,boundary
211031265,transport_access,dtp-ptal-snapshot,raw_measure
211031265,transport_access,abs-sa2-2021,boundary
211031265,green_space_per_resident,vpa-open-space-snapshot,numerator
211031265,green_space_per_resident,abs-erp-2024-25,denominator
211031265,green_space_per_resident,abs-sa2-2021,boundary
211031266,rent_weekly,abs-census-2021-g02,raw_measure
211031266,rent_weekly,abs-sa2-2021,boundary
211031266,population_growth,abs-erp-2024-25,endpoints
211031266,population_growth,abs-sa2-2021,boundary
211031266,transport_access,dtp-ptal-snapshot,raw_measure
211031266,transport_access,abs-sa2-2021,boundary
211031266,green_space_per_resident,vpa-open-space-snapshot,numerator
211031266,green_space_per_resident,abs-erp-2024-25,denominator
211031266,green_space_per_resident,abs-sa2-2021,boundary
211031267,rent_weekly,abs-census-2021-g02,raw_measure
211031267,rent_weekly,abs-sa2-2021,boundary
211031267,population_growth,abs-erp-2024-25,endpoints
211031267,population_growth,abs-sa2-2021,boundary
211031267,transport_access,dtp-ptal-snapshot,raw_measure
211031267,transport_access,abs-sa2-2021,boundary
211031267,green_space_per_resident,vpa-open-space-snapshot,numerator
211031267,green_space_per_resident,abs-erp-2024-25,denominator
211031267,green_space_per_resident,abs-sa2-2021,boundary
211031268,rent_weekly,abs-census-2021-g02,raw_measure
211031268,rent_weekly,abs-sa2-2021,boundary
211031268,population_growth,abs-erp-2024-25,endpoints
211031268,population_growth,abs-sa2-2021,boundary
211031268,transport_access,dtp-ptal-snapshot,raw_measure
211031268,transport_access,abs-sa2-2021,boundary
211031268,green_space_per_resident,vpa-open-space-snapshot,numerator
211031268,green_space_per_resident,abs-erp-2024-25,denominator
211031268,green_space_per_resident,abs-sa2-2021,boundary
211031450,rent_weekly,abs-census-2021-g02,raw_measure
211031450,rent_weekly,abs-sa2-2021,boundary
211031450,population_growth,abs-erp-2024-25,endpoints
211031450,population_growth,abs-sa2-2021,boundary
211031450,transport_access,dtp-ptal-snapshot,raw_measure
211031450,transport_access,abs-sa2-2021,boundary
211031450,green_space_per_resident,vpa-open-space-snapshot,numerator
211031450,green_space_per_resident,abs-erp-2024-25,denominator
211031450,green_space_per_resident,abs-sa2-2021,boundary
211031451,rent_weekly,abs-census-2021-g02,raw_measure
211031451,rent_weekly,abs-sa2-2021,boundary
211031451,population_growth,abs-erp-2024-25,endpoints
211031451,population_growth,abs-sa2-2021,boundary
211031451,transport_access,dtp-ptal-snapshot,raw_measure
211031451,transport_access,abs-sa2-2021,boundary
211031451,green_space_per_resident,vpa-open-space-snapshot,numerator
211031451,green_space_per_resident,abs-erp-2024-25,denominator
211031451,green_space_per_resident,abs-sa2-2021,boundary
211031452,rent_weekly,abs-census-2021-g02,raw_measure
211031452,rent_weekly,abs-sa2-2021,boundary
211031452,population_growth,abs-erp-2024-25,endpoints
211031452,population_growth,abs-sa2-2021,boundary
211031452,transport_access,dtp-ptal-snapshot,raw_measure
211031452,transport_access,abs-sa2-2021,boundary
211031452,green_space_per_resident,vpa-open-space-snapshot,numerator
211031452,green_space_per_resident,abs-erp-2024-25,denominator
211031452,green_space_per_resident,abs-sa2-2021,boundary
211041269,rent_weekly,abs-census-2021-g02,raw_measure
211041269,rent_weekly,abs-sa2-2021,boundary
211041269,population_growth,abs-erp-2024-25,endpoints
211041269,population_growth,abs-sa2-2021,boundary
211041269,transport_access,dtp-ptal-snapshot,raw_measure
211041269,transport_access,abs-sa2-2021,boundary
211041269,green_space_per_resident,vpa-open-space-snapshot,numerator
211041269,green_space_per_resident,abs-erp-2024-25,denominator
211041269,green_space_per_resident,abs-sa2-2021,boundary
211041270,rent_weekly,abs-census-2021-g02,raw_measure
211041270,rent_weekly,abs-sa2-2021,boundary
211041270,population_growth,abs-erp-2024-25,endpoints
211041270,population_growth,abs-sa2-2021,boundary
211041270,transport_access,dtp-ptal-snapshot,raw_measure
211041270,transport_access,abs-sa2-2021,boundary
211041270,green_space_per_resident,vpa-open-space-snapshot,numerator
211041270,green_space_per_resident,abs-erp-2024-25,denominator
211041270,green_space_per_resident,abs-sa2-2021,boundary
211041271,rent_weekly,abs-census-2021-g02,raw_measure
211041271,rent_weekly,abs-sa2-2021,boundary
211041271,population_growth,abs-erp-2024-25,endpoints
211041271,population_growth,abs-sa2-2021,boundary
211041271,transport_access,dtp-ptal-snapshot,raw_measure
211041271,transport_access,abs-sa2-2021,boundary
211041271,green_space_per_resident,vpa-open-space-snapshot,numerator
211041271,green_space_per_resident,abs-erp-2024-25,denominator
211041271,green_space_per_resident,abs-sa2-2021,boundary
211041272,rent_weekly,abs-census-2021-g02,raw_measure
211041272,rent_weekly,abs-sa2-2021,boundary
211041272,population_growth,abs-erp-2024-25,endpoints
211041272,population_growth,abs-sa2-2021,boundary
211041272,transport_access,dtp-ptal-snapshot,raw_measure
211041272,transport_access,abs-sa2-2021,boundary
211041272,green_space_per_resident,vpa-open-space-snapshot,numerator
211041272,green_space_per_resident,abs-erp-2024-25,denominator
211041272,green_space_per_resident,abs-sa2-2021,boundary
211041273,rent_weekly,abs-census-2021-g02,raw_measure
211041273,rent_weekly,abs-sa2-2021,boundary
211041273,population_growth,abs-erp-2024-25,endpoints
211041273,population_growth,abs-sa2-2021,boundary
211041273,transport_access,dtp-ptal-snapshot,raw_measure
211041273,transport_access,abs-sa2-2021,boundary
211041273,green_space_per_resident,vpa-open-space-snapshot,numerator
211041273,green_space_per_resident,abs-erp-2024-25,denominator
211041273,green_space_per_resident,abs-sa2-2021,boundary
211051274,rent_weekly,abs-census-2021-g02,raw_measure
211051274,rent_weekly,abs-sa2-2021,boundary
211051274,population_growth,abs-erp-2024-25,endpoints
211051274,population_growth,abs-sa2-2021,boundary
211051274,transport_access,dtp-ptal-snapshot,raw_measure
211051274,transport_access,abs-sa2-2021,boundary
211051274,green_space_per_resident,vpa-open-space-snapshot,numerator
211051274,green_space_per_resident,abs-erp-2024-25,denominator
211051274,green_space_per_resident,abs-sa2-2021,boundary
211051275,rent_weekly,abs-census-2021-g02,raw_measure
211051275,rent_weekly,abs-sa2-2021,boundary
211051275,population_growth,abs-erp-2024-25,endpoints
211051275,population_growth,abs-sa2-2021,boundary
211051275,transport_access,dtp-ptal-snapshot,raw_measure
211051275,transport_access,abs-sa2-2021,boundary
211051275,green_space_per_resident,vpa-open-space-snapshot,numerator
211051275,green_space_per_resident,abs-erp-2024-25,denominator
211051275,green_space_per_resident,abs-sa2-2021,boundary
211051276,rent_weekly,abs-census-2021-g02,raw_measure
211051276,rent_weekly,abs-sa2-2021,boundary
211051276,population_growth,abs-erp-2024-25,endpoints
211051276,population_growth,abs-sa2-2021,boundary
211051276,transport_access,dtp-ptal-snapshot,raw_measure
211051276,transport_access,abs-sa2-2021,boundary
211051276,green_space_per_resident,vpa-open-space-snapshot,numerator
211051276,green_space_per_resident,abs-erp-2024-25,denominator
211051276,green_space_per_resident,abs-sa2-2021,boundary
211051277,rent_weekly,abs-census-2021-g02,raw_measure
211051277,rent_weekly,abs-sa2-2021,boundary
211051277,population_growth,abs-erp-2024-25,endpoints
211051277,population_growth,abs-sa2-2021,boundary
211051277,transport_access,dtp-ptal-snapshot,raw_measure
211051277,transport_access,abs-sa2-2021,boundary
211051277,green_space_per_resident,vpa-open-space-snapshot,numerator
211051277,green_space_per_resident,abs-erp-2024-25,denominator
211051277,green_space_per_resident,abs-sa2-2021,boundary
211051278,rent_weekly,abs-census-2021-g02,raw_measure
211051278,rent_weekly,abs-sa2-2021,boundary
211051278,population_growth,abs-erp-2024-25,endpoints
211051278,population_growth,abs-sa2-2021,boundary
211051278,transport_access,dtp-ptal-snapshot,raw_measure
211051278,transport_access,abs-sa2-2021,boundary
211051278,green_space_per_resident,vpa-open-space-snapshot,numerator
211051278,green_space_per_resident,abs-erp-2024-25,denominator
211051278,green_space_per_resident,abs-sa2-2021,boundary
211051279,rent_weekly,abs-census-2021-g02,raw_measure
211051279,rent_weekly,abs-sa2-2021,boundary
211051279,population_growth,abs-erp-2024-25,endpoints
211051279,population_growth,abs-sa2-2021,boundary
211051279,transport_access,dtp-ptal-snapshot,raw_measure
211051279,transport_access,abs-sa2-2021,boundary
211051279,green_space_per_resident,vpa-open-space-snapshot,numerator
211051279,green_space_per_resident,abs-erp-2024-25,denominator
211051279,green_space_per_resident,abs-sa2-2021,boundary
211051280,rent_weekly,abs-census-2021-g02,raw_measure
211051280,rent_weekly,abs-sa2-2021,boundary
211051280,population_growth,abs-erp-2024-25,endpoints
211051280,population_growth,abs-sa2-2021,boundary
211051280,transport_access,dtp-ptal-snapshot,raw_measure
211051280,transport_access,abs-sa2-2021,boundary
211051280,green_space_per_resident,vpa-open-space-snapshot,numerator
211051280,green_space_per_resident,abs-erp-2024-25,denominator
211051280,green_space_per_resident,abs-sa2-2021,boundary
211051281,rent_weekly,abs-census-2021-g02,raw_measure
211051281,rent_weekly,abs-sa2-2021,boundary
211051281,population_growth,abs-erp-2024-25,endpoints
211051281,population_growth,abs-sa2-2021,boundary
211051281,transport_access,dtp-ptal-snapshot,raw_measure
211051281,transport_access,abs-sa2-2021,boundary
211051281,green_space_per_resident,vpa-open-space-snapshot,numerator
211051281,green_space_per_resident,abs-erp-2024-25,denominator
211051281,green_space_per_resident,abs-sa2-2021,boundary
211051282,rent_weekly,abs-census-2021-g02,raw_measure
211051282,rent_weekly,abs-sa2-2021,boundary
211051282,population_growth,abs-erp-2024-25,endpoints
211051282,population_growth,abs-sa2-2021,boundary
211051282,transport_access,dtp-ptal-snapshot,raw_measure
211051282,transport_access,abs-sa2-2021,boundary
211051282,green_space_per_resident,vpa-open-space-snapshot,numerator
211051282,green_space_per_resident,abs-erp-2024-25,denominator
211051282,green_space_per_resident,abs-sa2-2021,boundary
211051283,rent_weekly,abs-census-2021-g02,raw_measure
211051283,rent_weekly,abs-sa2-2021,boundary
211051283,population_growth,abs-erp-2024-25,endpoints
211051283,population_growth,abs-sa2-2021,boundary
211051283,transport_access,dtp-ptal-snapshot,raw_measure
211051283,transport_access,abs-sa2-2021,boundary
211051283,green_space_per_resident,vpa-open-space-snapshot,numerator
211051283,green_space_per_resident,abs-erp-2024-25,denominator
211051283,green_space_per_resident,abs-sa2-2021,boundary
211051284,rent_weekly,abs-census-2021-g02,raw_measure
211051284,rent_weekly,abs-sa2-2021,boundary
211051284,population_growth,abs-erp-2024-25,endpoints
211051284,population_growth,abs-sa2-2021,boundary
211051284,transport_access,dtp-ptal-snapshot,raw_measure
211051284,transport_access,abs-sa2-2021,boundary
211051284,green_space_per_resident,vpa-open-space-snapshot,numerator
211051284,green_space_per_resident,abs-erp-2024-25,denominator
211051284,green_space_per_resident,abs-sa2-2021,boundary
211051285,rent_weekly,abs-census-2021-g02,raw_measure
211051285,rent_weekly,abs-sa2-2021,boundary
211051285,population_growth,abs-erp-2024-25,endpoints
211051285,population_growth,abs-sa2-2021,boundary
211051285,transport_access,dtp-ptal-snapshot,raw_measure
211051285,transport_access,abs-sa2-2021,boundary
211051285,green_space_per_resident,vpa-open-space-snapshot,numerator
211051285,green_space_per_resident,abs-erp-2024-25,denominator
211051285,green_space_per_resident,abs-sa2-2021,boundary
211051286,rent_weekly,abs-census-2021-g02,raw_measure
211051286,rent_weekly,abs-sa2-2021,boundary
211051286,population_growth,abs-erp-2024-25,endpoints
211051286,population_growth,abs-sa2-2021,boundary
211051286,transport_access,dtp-ptal-snapshot,raw_measure
211051286,transport_access,abs-sa2-2021,boundary
211051286,green_space_per_resident,vpa-open-space-snapshot,numerator
211051286,green_space_per_resident,abs-erp-2024-25,denominator
211051286,green_space_per_resident,abs-sa2-2021,boundary
212011289,rent_weekly,abs-census-2021-g02,raw_measure
212011289,rent_weekly,abs-sa2-2021,boundary
212011289,population_growth,abs-erp-2024-25,endpoints
212011289,population_growth,abs-sa2-2021,boundary
212011289,transport_access,dtp-ptal-snapshot,raw_measure
212011289,transport_access,abs-sa2-2021,boundary
212011289,green_space_per_resident,vpa-open-space-snapshot,numerator
212011289,green_space_per_resident,abs-erp-2024-25,denominator
212011289,green_space_per_resident,abs-sa2-2021,boundary
212011546,rent_weekly,abs-census-2021-g02,raw_measure
212011546,rent_weekly,abs-sa2-2021,boundary
212011546,population_growth,abs-erp-2024-25,endpoints
212011546,population_growth,abs-sa2-2021,boundary
212011546,transport_access,dtp-ptal-snapshot,raw_measure
212011546,transport_access,abs-sa2-2021,boundary
212011546,green_space_per_resident,vpa-open-space-snapshot,numerator
212011546,green_space_per_resident,abs-erp-2024-25,denominator
212011546,green_space_per_resident,abs-sa2-2021,boundary
212011547,rent_weekly,abs-census-2021-g02,raw_measure
212011547,rent_weekly,abs-sa2-2021,boundary
212011547,population_growth,abs-erp-2024-25,endpoints
212011547,population_growth,abs-sa2-2021,boundary
212011547,transport_access,dtp-ptal-snapshot,raw_measure
212011547,transport_access,abs-sa2-2021,boundary
212011547,green_space_per_resident,vpa-open-space-snapshot,numerator
212011547,green_space_per_resident,abs-erp-2024-25,denominator
212011547,green_space_per_resident,abs-sa2-2021,boundary
212011548,rent_weekly,abs-census-2021-g02,raw_measure
212011548,rent_weekly,abs-sa2-2021,boundary
212011548,population_growth,abs-erp-2024-25,endpoints
212011548,population_growth,abs-sa2-2021,boundary
212011548,transport_access,dtp-ptal-snapshot,raw_measure
212011548,transport_access,abs-sa2-2021,boundary
212011548,green_space_per_resident,vpa-open-space-snapshot,numerator
212011548,green_space_per_resident,abs-erp-2024-25,denominator
212011548,green_space_per_resident,abs-sa2-2021,boundary
212011549,rent_weekly,abs-census-2021-g02,raw_measure
212011549,rent_weekly,abs-sa2-2021,boundary
212011549,population_growth,abs-erp-2024-25,endpoints
212011549,population_growth,abs-sa2-2021,boundary
212011549,transport_access,dtp-ptal-snapshot,raw_measure
212011549,transport_access,abs-sa2-2021,boundary
212011549,green_space_per_resident,vpa-open-space-snapshot,numerator
212011549,green_space_per_resident,abs-erp-2024-25,denominator
212011549,green_space_per_resident,abs-sa2-2021,boundary
212011550,rent_weekly,abs-census-2021-g02,raw_measure
212011550,rent_weekly,abs-sa2-2021,boundary
212011550,population_growth,abs-erp-2024-25,endpoints
212011550,population_growth,abs-sa2-2021,boundary
212011550,transport_access,dtp-ptal-snapshot,raw_measure
212011550,transport_access,abs-sa2-2021,boundary
212011550,green_space_per_resident,vpa-open-space-snapshot,numerator
212011550,green_space_per_resident,abs-erp-2024-25,denominator
212011550,green_space_per_resident,abs-sa2-2021,boundary
212011551,rent_weekly,abs-census-2021-g02,raw_measure
212011551,rent_weekly,abs-sa2-2021,boundary
212011551,population_growth,abs-erp-2024-25,endpoints
212011551,population_growth,abs-sa2-2021,boundary
212011551,transport_access,dtp-ptal-snapshot,raw_measure
212011551,transport_access,abs-sa2-2021,boundary
212011551,green_space_per_resident,vpa-open-space-snapshot,numerator
212011551,green_space_per_resident,abs-erp-2024-25,denominator
212011551,green_space_per_resident,abs-sa2-2021,boundary
212011552,rent_weekly,abs-census-2021-g02,raw_measure
212011552,rent_weekly,abs-sa2-2021,boundary
212011552,population_growth,abs-erp-2024-25,endpoints
212011552,population_growth,abs-sa2-2021,boundary
212011552,transport_access,dtp-ptal-snapshot,raw_measure
212011552,transport_access,abs-sa2-2021,boundary
212011552,green_space_per_resident,vpa-open-space-snapshot,numerator
212011552,green_space_per_resident,abs-erp-2024-25,denominator
212011552,green_space_per_resident,abs-sa2-2021,boundary
212021293,rent_weekly,abs-census-2021-g02,raw_measure
212021293,rent_weekly,abs-sa2-2021,boundary
212021293,population_growth,abs-erp-2024-25,endpoints
212021293,population_growth,abs-sa2-2021,boundary
212021293,transport_access,dtp-ptal-snapshot,raw_measure
